,term,frq_pre,frq_post,diff
3716,historisch,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2535,kümmern,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3722,appell,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3704,empfangen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
4017,ketten,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3630,einzigen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3621,produkt,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3865,stärkung,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2683,messen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2681,sorgt,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3181,fand,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3955,untrennbar,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2673,meistens,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2603,gebäude,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2437,verwaltung,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3588,verbringen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3605,einverstanden,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2473,ausmacht,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2478,stiftung,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2611,kapitel,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3615,finanzminister,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2993,beziehen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3254,modernes,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3598,hervor,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2721,vielfältig,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2827,schlüssel,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3371,landesgrenze,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2958,ungewissheit,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3357,bündnisse,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2856,einbeziehen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3342,genauer,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3228,geniesst,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2947,dialogs,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2875,garantieren,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2908,tragfähige,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3332,nahmen,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
3251,leichtfertig,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
2809,verändernden,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
4046,rücken,1.6765021459227468e-05,3.2616211561794675e-05,1.5851190102567207e-05
477,frau,0.00013412017167381974,0.0001500345731842555,1.591440151043575e-05
645,unterstützung,0.0001005901287553648,0.00011741836162246082,1.6828232867096017e-05
1133,alter,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
1160,mitten,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
1057,anderswo,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
1079,spricht,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
979,verschiedene,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
1003,herum,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
981,beigetragen,6.706008583690987e-05,8.480215006066616e-05,1.7742064223756285e-05
161,generationen,0.00030177038626609445,0.0003196388733055878,1.7868487039493356e-05
1899,misst,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2161,gruppe,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1917,echte,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1918,rechtsstaat,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1892,religion,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2141,verankert,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1864,öffnen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1793,leid,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1979,halte,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2239,abstimmungen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2335,herzlichen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2148,schönheit,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1867,hängt,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1705,binnenmarkt,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1907,genügend,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2251,souverän,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2190,bewegen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2103,freiwilligen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2078,gewinnen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2162,ausgesetzt,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2066,liessen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1725,gegend,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2051,taten,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1639,verbinden,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1739,klagen,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
1763,gelöst,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
2025,rückzug,3.3530042918454936e-05,5.218593849887148e-05,1.8655895580416545e-05
400,starken,0.00015088519313304722,0.0001696043001213323,1.8719106988285088e-05
228,weiterhin,0.00023471030042918455,0.00025440645018199844,1.969614975281389e-05
733,monaten,8.382510729613734e-05,0.00010437187699774296,2.0546769701605623e-05
791,ebene,8.382510729613734e-05,0.00010437187699774296,2.0546769701605623e-05
84,stehen,0.0004358905579399142,0.00045662696186512543,2.0736403925211244e-05
1256,erlaubt,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1253,raum,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1346,schätzen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1269,organisationen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1498,bevor,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1221,zusammenhang,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1460,behauptet,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1351,person,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1457,fleiss,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1415,wachsen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1305,organisation,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1437,gefährdet,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1235,offenen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1519,geleistet,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1332,fällen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
1338,legen,5.02950643776824e-05,7.175566543594828e-05,2.1460601058265877e-05
353,ziel,0.00016765021459227468,0.0001891740270584091,2.1523812466134426e-05
3819,einmarsch,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3957,per,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3115,dach,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3062,zusammenarbeiten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3523,verbreiten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
4063,steckt,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
4050,jährlich,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3796,glarus,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2719,zuversichtlich,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3516,kompass,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3788,reiches,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2491,ausgaben,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2980,realitäten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3116,planeten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3805,lombardei,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
4009,demut,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
4065,kritisch,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2454,themen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2457,wettbewerbsfähigkeit,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2694,regelmässig,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2375,stärkeren,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2852,bundeshaus,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3844,industriellen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3047,erreichten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2853,thema,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2988,intellektuellen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2699,hoher,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3365,erzielen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2463,beschreibt,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3673,persönlichkeiten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3573,inspirieren,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2992,gehe,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2498,kompromisse,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3547,trennung,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2972,konkreten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2623,stattdessen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3146,überzeugen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2761,insel,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3479,beginnen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2557,zentral,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3687,ausgelöst,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3235,optimismus,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2546,wächst,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3438,geändert,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2539,sogenannten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3487,krank,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3429,rhein,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2532,deutschschweizer,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2978,terror,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3883,wusste,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2961,aufzubauen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2601,nachbarländern,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2511,modell,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3268,tendenz,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2834,landsgemeinde,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3303,liebsten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3758,sonne,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2970,gerät,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2522,reagiert,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
3195,frühere,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2820,entdeckt,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
4001,gepflegt,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2734,abgeschlossen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2414,tessinerinnen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2779,würdigen,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2605,schlimmer,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2832,pakt,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
2846,unsicherheiten,1.6765021459227468e-05,3.913945387415361e-05,2.2374432414926145e-05
669,ernst,0.0001005901287553648,0.00012394160393481977,2.335147517945496e-05
699,forderungen,0.0001005901287553648,0.00012394160393481977,2.335147517945496e-05
719,fall,0.0001005901287553648,0.00012394160393481977,2.335147517945496e-05
1112,boden,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
1009,fähigkeiten,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
1028,gründen,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
1071,historischen,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
1087,solange,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
929,beruht,6.706008583690987e-05,9.132539237302509e-05,2.4265306536115216e-05
1981,gewissheit,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1633,bundesstaates,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1851,wahrnehmen,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2139,general,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1804,künftigen,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1829,wohlergehen,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2074,richtige,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1855,konkret,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1695,beschäftigt,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1780,landwirtschaft,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1939,arm,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2357,tugenden,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2220,wiederholt,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2296,respektiert,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2127,entschieden,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2160,anspruch,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
1785,letzter,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
2083,umgebung,3.3530042918454936e-05,5.870918081123041e-05,2.5179137892775476e-05
425,forschung,0.00015088519313304722,0.00017612754243369124,2.524234930064402e-05
556,verloren,0.00011735515021459227,0.00014351133087189656,2.6156180657304286e-05
1377,dienste,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
1241,selbstbewusst,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
1501,zahlreiche,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
1520,bekenntnis,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
1211,schulen,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
1225,erlauben,5.02950643776824e-05,7.827890774830722e-05,2.798384337062482e-05
171,neu,0.00028500536480686697,0.0003131156309932289,2.8110266186361934e-05
2786,übernimmt,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3608,erfunden,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2391,überheblichkeit,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2610,individualismus,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3080,optimistisch,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2927,aktuellen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3909,bruder,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2509,erfolgreichen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2944,rechnung,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2385,di,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3030,produzieren,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3636,universitäten,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3075,herbst,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2540,gräben,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3469,wind,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2685,zusammenstehen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3455,weichen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
2767,sozial-,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3285,kriegen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3452,höre,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3220,geboren,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3364,ausländischen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3515,rütliwiese,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3046,hinterlassen,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3869,toten,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3595,geschickt,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
3175,prägt,1.6765021459227468e-05,4.566269618651254e-05,2.8897674727285076e-05
631,parlament,0.0001005901287553648,0.0001304648462471787,2.9874717491813892e-05
952,vergleich,6.706008583690987e-05,9.784863468538402e-05,3.0788548848474146e-05
939,schwierige,6.706008583690987e-05,9.784863468538402e-05,3.0788548848474146e-05
966,bietet,6.706008583690987e-05,9.784863468538402e-05,3.0788548848474146e-05
1616,konfrontiert,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
2096,gestern,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1906,ans,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
2295,leuten,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1929,hände,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
2120,schlicht,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1753,entdecken,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1830,gäbe,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1880,monate,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
2308,froh,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1896,aktuell,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
1659,zumindest,3.3530042918454936e-05,6.523242312358935e-05,3.1702380205134414e-05
560,verlieren,0.00011735515021459227,0.0001500345731842555,3.267942296966322e-05
868,deutlich,8.382510729613734e-05,0.00011741836162246082,3.3593254326323485e-05
741,italienischen,8.382510729613734e-05,0.00011741836162246082,3.3593254326323485e-05
1327,orten,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1334,feiert,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1606,stück,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1302,herrscht,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1301,austausch,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1365,wesen,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
1427,spielt,5.02950643776824e-05,8.480215006066616e-05,3.450708568298375e-05
2620,grossem,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3421,strassen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3330,mittelpunkt,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2501,gesellschaftlichen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2622,hingegen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2581,packen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3703,amt,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
4033,lautet,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2919,fällt,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2392,zuhören,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2394,früh,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3319,glanz,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2990,diskutiert,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2648,verhandlungen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3351,aussehen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2642,jedenfalls,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3033,missbräuche,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2912,höchste,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2886,einstehen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2598,regionalen,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3158,besseren,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2600,kreativität,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
2982,chancengleichheit,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3164,realismus,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
3824,napoleons,1.6765021459227468e-05,5.218593849887148e-05,3.542091703964401e-05
717,seither,0.0001005901287553648,0.00013698808855953763,3.639795980417282e-05
723,grösse,0.0001005901287553648,0.00013698808855953763,3.639795980417282e-05
328,stets,0.00018441523605150216,0.00022179023862020379,3.737500256870163e-05
88,stellen,0.0004191255364806867,0.00045662696186512543,3.7501425384438725e-05
2055,genommen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2136,gemeinwohl,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2361,tausende,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2047,selbstverantwortung,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1750,richtigen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2301,privileg,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2179,eigenheiten,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1733,rahmenbedingungen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2149,eröffnen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1640,gäste,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1691,länger,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
2240,wahlen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1710,humanitären,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1648,reagieren,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
1909,zählen,3.3530042918454936e-05,7.175566543594828e-05,3.8225622517493345e-05
578,gegenteil,0.00011735515021459227,0.00015655781549661445,3.9202665282022175e-05
528,wirtschaftlich,0.00011735515021459227,0.00015655781549661445,3.9202665282022175e-05
237,gemeinden,0.00023471030042918455,0.00027397617711907526,3.926587668989071e-05
747,fördern,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
859,ermöglicht,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
800,letztlich,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
897,tut,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
768,befinden,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
761,solidarisch,8.382510729613734e-05,0.00012394160393481977,4.011649663868243e-05
1245,freiburg,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1246,spielen,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1409,handel,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1287,konsens,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1278,verändern,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1271,gefordert,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1296,kulturelle,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
1357,verfügung,5.02950643776824e-05,9.132539237302509e-05,4.103032799534268e-05
2523,häufig,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2596,erfahrungen,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2542,gesetzt,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2942,knapp,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
3366,niveau,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2888,glaubt,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2579,vorstellen,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2772,eint,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2440,gelebt,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
3734,hymne,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
3044,weltoffen,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
3631,verfolgen,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
2817,gefällt,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
4066,verlust,1.6765021459227468e-05,5.870918081123041e-05,4.1944159352002944e-05
